DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD
2011-11-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-1.1,6.7,0.0,0.0,0.0
2011-11-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-8.9,7.2,5.1,0.0,0.0
2011-11-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-12.8,-1.7,0.0,0.0,0.0
2011-11-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-11.7,-0.6,6.3,63.0,51.0
2011-11-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-7.8,-1.7,4.3,43.0,102.0
2011-11-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-2.8,-1.1,0.0,0.0,127.0
2011-11-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-2.2,6.7,0.0,0.0,25.0
2011-11-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,-2.2,5.6,0.0,0.0,0.0
2011-11-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,0.0,9.4,0.0,0.0,0.0
2011-11-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,3.3,10.0,3.3,0.0,0.0
2011-11-30,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Fall,8.3,13.9,12.2,0.0,0.0
2011-12-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.0,13.9,0.0,0.0,0.0
2011-12-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-7.8,-0.6,0.0,0.0,0.0
2011-12-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.6,0.6,1.3,20.0,25.0
2011-12-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.6,1.7,0.0,0.0,0.0
2011-12-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-0.6,7.2,0.0,0.0,0.0
2011-12-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-0.6,7.2,6.1,0.0,0.0
2011-12-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-0.6,7.2,3.8,0.0,0.0
2011-12-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-6.7,1.1,8.9,142.0,127.0
2011-12-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-9.4,1.1,0.0,0.0,102.0
2011-12-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.6,-1.1,1.0,43.0,102.0
2011-12-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-10.0,-3.3,0.8,41.0,127.0
2011-12-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-10.0,-2.8,0.0,0.0,102.0
2011-12-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-11.1,5.6,0.0,0.0,76.0
2011-12-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-7.8,0.6,0.5,20.0,76.0
2011-12-15,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-3.3,0.6,0.0,0.0,76.0
2011-12-16,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,0.0,5.6,15.2,0.0,0.0
2011-12-17,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-10.0,0.6,0.8,28.0,25.0
2011-12-18,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-16.7,-9.4,0.0,0.0,25.0
2011-12-19,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.8,-9.4,0.0,0.0,25.0
2011-12-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-11.7,0.0,1.0,48.0,76.0
2011-12-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-18.9,-3.9,0.0,0.0,25.0
2011-12-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-4.4,1.7,0.0,0.0,0.0
2011-12-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-2.2,0.6,1.0,46.0,25.0
2011-12-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-19.4,0.0,1.3,48.0,76.0
2011-12-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-24.4,-12.8,0.0,0.0,76.0
2011-12-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-12.8,-1.7,1.0,46.0,127.0
2011-12-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-10.6,-5.6,0.0,0.0,127.0
2011-12-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-6.1,3.9,6.3,0.0,25.0
2011-12-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.0,1.1,2.5,13.0,25.0
2011-12-30,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.6,-11.7,0.0,0.0,25.0
2011-12-31,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.0,-0.6,0.0,0.0,25.0
2012-01-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.0,2.8,3.8,0.0,25.0
2012-01-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-1.7,2.8,1.3,0.0,25.0
2012-01-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-16.1,2.8,5.8,84.0,102.0
2012-01-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-23.3,-14.4,0.0,0.0,102.0
2012-01-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.8,-10.0,0.8,28.0,76.0
2012-01-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-16.7,-6.7,4.8,56.0,102.0
2012-01-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-12.2,-1.1,0.0,0.0,76.0
2012-01-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-6.7,3.9,5.1,61.0,127.0
2012-01-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-18.3,-6.7,3.8,43.0,127.0
2012-01-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-13.3,-3.9,0.0,0.0,127.0
2012-01-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.2,-2.8,0.8,18.0,127.0
2012-01-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.2,-1.7,0.0,0.0,127.0
2012-01-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-6.7,-1.7,3.3,41.0,152.0
2012-01-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-16.1,1.7,4.6,56.0,178.0
2012-01-15,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-26.7,-16.1,0.0,0.0,178.0
2012-01-16,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-28.3,-19.4,0.0,0.0,178.0
2012-01-17,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-27.8,-5.6,0.0,0.0,178.0
2012-01-18,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-10.6,1.1,4.8,28.0,178.0
2012-01-19,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-26.7,-10.6,0.0,0.0,178.0
2012-01-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-26.1,-6.7,6.3,91.0,229.0
2012-01-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-23.3,-9.4,0.0,0.0,229.0
2012-01-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-27.2,-12.8,0.0,0.0,229.0
2012-01-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-25.6,-5.0,0.0,0.0,229.0
2012-01-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.0,4.4,3.3,0.0,127.0
2012-01-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.0,1.1,3.0,0.0,127.0
2012-01-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-14.4,-1.1,0.0,0.0,127.0
2012-01-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-14.4,-2.8,5.3,36.0,102.0
2012-01-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.0,0.6,6.1,46.0,178.0
2012-01-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-6.7,-0.6,4.6,53.0,229.0
2012-01-30,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-9.4,-2.2,8.4,145.0,381.0
2012-01-31,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.0,-2.2,0.0,0.0,330.0
2012-02-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-14.4,0.0,3.0,36.0,330.0
2012-02-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-8.9,1.7,0.5,13.0,330.0
2012-02-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-12.2,-7.2,3.8,48.0,330.0
2012-02-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-12.2,-4.4,6.6,104.0,406.0
2012-02-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.2,-7.8,0.0,0.0,406.0
2012-02-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-21.1,-3.3,0.0,0.0,330.0
2012-02-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-6.7,3.9,0.0,0.0,330.0
2012-02-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-23.3,-5.6,0.0,0.0,305.0
2012-02-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-21.1,-2.2,0.0,0.0,305.0
2012-02-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-17.8,-5.6,0.0,0.0,305.0
2012-02-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-13.9,-1.7,0.0,0.0,305.0
2012-02-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-21.1,-3.3,0.0,0.0,305.0
2012-02-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.6,-12.2,0.8,18.0,305.0
2012-02-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-12.2,-5.6,0.0,0.0,305.0
2012-02-15,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-12.2,1.1,0.0,0.0,305.0
2012-02-16,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-5.6,2.2,0.0,0.0,279.0
2012-02-17,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-2.2,5.0,1.5,28.0,330.0
2012-02-18,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-3.9,2.8,1.0,18.0,305.0
2012-02-19,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-8.9,-1.7,0.0,0.0,279.0
2012-02-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-16.7,-4.4,0.0,0.0,279.0
2012-02-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-20.6,-4.4,0.0,0.0,279.0
2012-02-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-17.2,1.7,0.0,0.0,279.0
2012-02-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-1.1,5.0,2.8,33.0,305.0
2012-02-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-8.9,0.0,0.0,0.0,279.0
2012-02-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-7.8,0.0,12.7,208.0,483.0
2012-02-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-14.4,-3.9,10.9,180.0,660.0
2012-02-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.8,-6.7,0.0,0.0,610.0
2012-02-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-18.9,-2.8,6.1,114.0,660.0
2012-02-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Winter,-22.8,-6.7,0.0,0.0,660.0
2012-03-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-21.7,-2.2,4.3,58.0,635.0
2012-03-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-10.6,-8.3,5.3,97.0,635.0
2012-03-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-9.4,-1.1,1.0,28.0,635.0
2012-03-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.9,3.3,0.0,0.0,584.0
2012-03-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-17.2,-1.1,48.3,69.0,660.0
2012-03-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-18.9,-2.2,24.15,34.5,635.0
2012-03-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-20.6,-3.3,0.0,0.0,610.0
2012-03-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.3,11.1,0.0,0.0,508.0
2012-03-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-7.8,12.8,11.2,150.0,508.0
2012-03-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-16.7,12.8,0.0,0.0,406.0
2012-03-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-13.3,-2.2,0.0,0.0,432.0
2012-03-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-5.0,8.3,0.0,0.0,381.0
2012-03-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.1,12.8,0.0,0.0,356.0
2012-03-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.1,12.2,3.8,0.0,305.0
2012-03-15,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-0.6,1.1,0.0,0.0,305.0
2012-03-16,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.7,5.0,0.0,0.0,254.0
2012-03-17,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,0.0,2.8,0.8,0.0,254.0
2012-03-18,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,0.0,12.8,0.0,0.0,203.0
2012-03-19,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,0.0,22.2,0.0,0.0,0.0
2012-03-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,0.0,22.2,0.0,0.0,0.0
2012-03-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,1.7,22.8,0.0,0.0,0.0
2012-03-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,1.7,23.9,0.0,0.0,0.0
2012-03-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.2,24.4,0.0,0.0,0.0
2012-03-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-2.2,13.9,0.0,0.0,0.0
2012-03-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-2.2,13.9,0.8,0.0,0.0
2012-03-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-7.2,8.3,4.8,36.0,25.0
2012-03-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-12.8,-5.6,0.0,0.0,25.0
2012-03-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-12.2,-0.6,5.1,63.0,51.0
2012-03-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-4.4,1.7,0.0,0.0,51.0
2012-03-30,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-7.8,1.7,5.8,81.0,127.0
2012-03-31,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-13.3,0.0,0.0,0.0,51.0
2012-04-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-10.6,5.6,0.0,0.0,0.0
2012-04-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-7.8,5.0,0.0,0.0,0.0
2012-04-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-6.1,5.0,0.0,0.0,0.0
2012-04-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-6.1,6.1,0.0,0.0,0.0
2012-04-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-6.1,6.7,0.0,0.0,0.0
2012-04-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.9,1.1,0.0,0.0,0.0
2012-04-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.9,1.7,0.0,0.0,0.0
2012-04-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-2.8,1.7,0.0,0.0,0.0
2012-04-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.9,3.3,0.0,0.0,0.0
2012-04-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-2.2,3.3,4.8,38.0,25.0
2012-04-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-2.2,6.1,0.0,0.0,0.0
2012-04-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.7,5.6,0.0,0.0,0.0
2012-04-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-5.6,8.3,0.0,0.0,0.0
2012-04-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,0.0,12.2,0.0,0.0,0.0
2012-04-15,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,0.0,15.6,0.0,0.0,0.0
2012-04-16,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,9.4,21.1,0.0,0.0,0.0
2012-04-17,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,11.7,26.7,0.0,0.0,0.0
2012-04-18,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-2.2,17.8,0.0,0.0,0.0
2012-04-19,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-5.6,9.4,0.0,0.0,0.0
2012-04-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-5.6,18.3,0.0,0.0,0.0
2012-04-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,8.9,21.7,0.0,0.0,0.0
2012-04-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.1,16.1,6.3,0.0,0.0
2012-04-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.1,2.2,10.7,0.0,0.0
2012-04-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.2,12.2,6.1,0.0,0.0
2012-04-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.1,12.2,0.0,0.0,0.0
2012-04-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,1.1,9.4,0.0,0.0,0.0
2012-04-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,1.1,13.3,2.0,0.0,0.0
2012-04-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-6.7,1.1,6.3,79.0,76.0
2012-04-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-6.7,3.3,0.0,0.0,0.0
2012-04-30,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-6.7,5.0,0.0,0.0,0.0
2012-05-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.1,12.2,4.8,0.0,0.0
2012-05-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.8,5.0,1.0,0.0,0.0
2012-05-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.8,15.0,0.0,0.0,0.0
2012-05-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.8,18.3,5.3,0.0,0.0
2012-05-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.2,18.3,3.8,0.0,0.0
2012-05-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.3,12.2,0.0,0.0,0.0
2012-05-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-3.9,15.0,0.0,0.0,0.0
2012-05-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,3.9,20.0,2.0,0.0,0.0
2012-05-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,8.9,10.0,2.5,0.0,0.0
2012-05-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,8.9,10.0,6.3,0.0,0.0
2012-05-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.2,10.0,15.5,0.0,0.0
2012-05-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.8,12.8,0.0,0.0,0.0
2012-05-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,7.8,21.1,0.0,0.0,0.0
2012-05-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,6.7,18.3,0.0,0.0,0.0
2012-05-15,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,4.4,19.4,3.8,0.0,0.0
2012-05-16,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,10.0,14.4,10.2,0.0,0.0
2012-05-17,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,4.4,23.9,9.4,0.0,0.0
2012-05-18,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,-1.7,23.9,0.0,0.0,0.0
2012-05-19,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,2.2,20.0,0.0,0.0,0.0
2012-05-20,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,5.6,24.4,0.0,0.0,0.0
2012-05-21,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,8.3,31.1,0.0,0.0,0.0
2012-05-22,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,13.3,26.7,0.0,0.0,0.0
2012-05-23,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,12.8,23.3,8.1,0.0,0.0
2012-05-24,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,6.7,21.7,0.0,0.0,0.0
2012-05-25,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,6.7,26.7,0.0,0.0,0.0
2012-05-26,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,15.6,22.8,0.5,0.0,0.0
2012-05-27,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,6.7,22.8,0.0,0.0,0.0
2012-05-28,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,10.0,21.1,0.5,0.0,0.0
2012-05-29,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,10.0,21.1,18.3,0.0,0.0
2012-05-30,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,13.3,23.9,5.3,0.0,0.0
2012-05-31,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Spring,7.8,23.9,0.0,0.0,0.0
2012-06-01,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,0.6,22.8,0.0,0.0,0.0
2012-06-02,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,6.1,22.8,1.8,0.0,0.0
2012-06-03,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,7.2,11.7,22.6,0.0,0.0
2012-06-04,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,6.7,11.7,2.0,0.0,0.0
2012-06-05,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,6.1,10.6,3.3,0.0,0.0
2012-06-06,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,4.4,15.6,0.8,0.0,0.0
2012-06-07,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,3.3,16.7,0.0,0.0,0.0
2012-06-08,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,6.1,18.3,0.0,0.0,0.0
2012-06-09,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,7.8,20.6,1.3,0.0,0.0
2012-06-10,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,2.2,20.0,0.0,0.0,0.0
2012-06-11,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,7.8,23.9,0.0,0.0,0.0
2012-06-12,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,12.8,23.9,0.0,0.0,0.0
2012-06-13,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,12.8,25.6,10.4,0.0,0.0
2012-06-14,USC00430193,44.9989,-71.7097,514.2,VT AVERILL,Summer,4.4,19.4,0.0,0.0,0.0
