,DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,STATE
75454,2025-05-13,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,5.6,23.9,0.0,0.0,0.0,VT
75455,2025-05-14,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,8.9,23.3,0.0,0.0,0.0,VT
75456,2025-05-15,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,12.2,23.3,0.0,0.0,0.0,VT
75457,2025-05-16,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,15.6,23.3,0.0,0.0,0.0,VT
75458,2025-05-17,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,15.0,26.1,49.8,0.0,0.0,VT
75459,2025-05-18,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,10.0,19.4,19.8,0.0,0.0,VT
75460,2025-05-19,USC00439988,44.3747,-72.5822,414.5,VT WORCESTER 2 W,Spring,10.0,19.4,19.8,0.0,0.0,VT
103665,2025-03-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,2.8,9.4,81.0,102.0,NH
103666,2025-03-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.8,-7.2,5.8,38.0,102.0,NH
103667,2025-03-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-22.2,-3.3,9.9,81.0,127.0,NH
103668,2025-03-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-22.2,-7.8,2.0,15.0,102.0,NH
103669,2025-03-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.2,-4.4,7.1,69.0,102.0,NH
103670,2025-03-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-11.7,-6.7,2.5,25.0,127.0,NH
103671,2025-03-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.9,-6.7,8.1,119.0,152.0,NH
103672,2025-03-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.6,-6.15,8.75,110.5,165.0,NH
103673,2025-03-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.3,-5.6,9.4,102.0,178.0,NH
103674,2025-03-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,-1.1,3.6,13.0,178.0,NH
103675,2025-03-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.1,6.1,14.2,0.0,102.0,NH
103676,2025-04-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-11.1,6.1,6.9,8.0,25.0,NH
103677,2025-04-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,0.55,7.15,20.5,25.0,NH
103678,2025-04-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.9,-5.0,7.4,33.0,25.0,NH
103679,2025-04-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.1,5.6,12.2,0.0,25.0,NH
103680,2025-04-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.6,0.0,0.0,0.0,25.0,NH
103681,2025-04-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-2.8,2.2,16.0,10.0,25.0,NH
103682,2025-04-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.8,1.1,1.0,3.0,25.0,NH
103683,2025-04-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.2,-7.8,0.3,3.0,25.0,NH
103684,2025-04-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-20.0,-7.2,13.2,201.0,152.0,NH
103685,2025-04-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-20.0,-12.2,0.5,13.0,152.0,NH
103686,2025-04-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.9,-6.1,1.0,13.0,152.0,NH
103687,2025-04-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-11.67,-4.8,1.43,15.33,152.0,NH
103688,2025-04-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-9.43,-3.5,1.87,17.67,152.0,NH
103689,2025-04-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,-2.2,2.3,20.0,152.0,NH
103690,2025-04-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.7,2.2,1.5,8.0,152.0,NH
103691,2025-04-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.25,-3.9,2.55,23.0,165.0,NH
103692,2025-04-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.8,-10.0,3.6,38.0,178.0,NH
103693,2025-04-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.8,-2.8,0.0,0.0,0.0,NH
103694,2025-04-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,6.1,5.6,0.0,0.0,NH
103695,2025-04-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,8.3,8.6,0.0,25.0,NH
103696,2025-04-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.6,0.0,0.0,0.0,0.0,NH
103697,2025-04-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.0,4.4,7.9,0.0,0.0,NH
103698,2025-04-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.55,4.82,6.95,0.0,0.0,NH
103699,2025-04-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.1,5.25,6.0,0.0,0.0,NH
103700,2025-04-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.65,5.68,5.05,0.0,0.0,NH
103701,2025-04-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,2.2,6.1,4.1,0.0,0.0,NH
103702,2025-04-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,7.2,16.5,5.0,0.0,NH
103703,2025-04-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,0.0,12.4,99.0,0.0,NH
103704,2025-04-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-2.8,5.0,0.0,0.0,0.0,NH
103705,2025-04-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-4.4,12.2,5.1,0.0,0.0,NH
103706,2025-05-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.35,10.0,7.75,0.0,0.0,NH
103707,2025-05-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.7,7.8,10.4,0.0,0.0,NH
103708,2025-05-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,5.0,7.8,5.3,0.0,0.0,NH
103709,2025-05-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,4.45,7.65,7.85,0.0,0.0,NH
103710,2025-05-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,3.9,7.5,10.4,0.0,0.0,NH
103711,2025-05-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,3.35,7.35,12.95,0.0,0.0,NH
103712,2025-05-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,2.8,7.2,15.5,0.0,0.0,NH
103713,2025-05-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,2.8,6.1,7.6,0.0,0.0,NH
103714,2025-05-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.6,5.6,17.8,0.0,0.0,NH
103715,2025-05-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,2.8,0.0,22.9,0.0,0.0,NH
103716,2025-05-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.6,2.8,8.1,0.0,0.0,NH
103717,2025-05-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.1,2.25,4.05,0.0,0.0,NH
103718,2025-05-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,7.8,1.7,0.0,0.0,0.0,NH
103719,2025-05-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,6.7,12.2,0.0,0.0,0.0,NH
103720,2025-05-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,6.1,12.2,0.3,0.0,0.0,NH
103721,2025-05-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,8.3,12.8,0.0,0.0,0.0,NH
103722,2025-05-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,8.3,14.4,16.8,0.0,0.0,NH
103723,2025-05-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.7,10.6,37.1,0.0,0.0,NH
103724,2025-05-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.7,10.6,37.1,0.0,0.0,NH
