DATE,ID,TMAX,TMIN,PRCP,SNOW,1.0,SNWD
1896-07-01,USC00272174,311.0,78.0,0.0,,,
1896-07-02,USC00272174,322.0,122.0,0.0,,,
1896-07-03,USC00272174,289.0,144.0,0.0,,,
1896-07-04,USC00272174,189.0,122.0,0.0,,,
1896-07-05,USC00272174,267.0,139.0,25.0,,,
1896-07-06,USC00272174,256.0,117.0,0.0,,,
1896-07-07,USC00272174,228.0,150.0,185.0,,,
1896-07-08,USC00272174,250.0,100.0,0.0,,,
1896-07-09,USC00272174,278.0,156.0,0.0,,,
1896-07-10,USC00272174,311.0,222.0,0.0,,,
1896-07-11,USC00272174,278.0,178.0,0.0,,,
1896-07-12,USC00272174,322.0,144.0,0.0,,,
1896-07-13,USC00272174,322.0,139.0,0.0,,,
1896-07-14,USC00272174,283.0,172.0,0.0,,,
1896-07-15,USC00272174,267.0,144.0,117.0,,,
1896-07-16,USC00272174,244.0,156.0,0.0,,,
1896-07-17,USC00272174,233.0,72.0,0.0,,,
1896-07-18,USC00272174,272.0,83.0,0.0,,,
1896-07-19,USC00272174,261.0,89.0,0.0,,,
1896-07-20,USC00272174,222.0,161.0,117.0,,,
1896-07-21,USC00272174,300.0,206.0,0.0,,,
1896-07-22,USC00272174,300.0,161.0,15.0,,,
1896-07-23,USC00272174,244.0,156.0,28.0,,,
1896-07-24,USC00272174,211.0,83.0,15.0,,,
1896-07-25,USC00272174,244.0,133.0,107.0,,,
1896-07-26,USC00272174,283.0,83.0,0.0,,,
1896-07-27,USC00272174,261.0,150.0,15.0,,,
1896-07-28,USC00272174,300.0,167.0,0.0,,,
1896-07-29,USC00272174,311.0,150.0,0.0,,,
1896-07-30,USC00272174,306.0,183.0,160.0,,,
1896-07-31,USC00272174,228.0,161.0,0.0,,,
1896-08-01,USC00272174,239.0,56.0,0.0,,,
1896-08-02,USC00272174,222.0,144.0,208.0,,,
1896-08-03,USC00272174,272.0,100.0,0.0,,,
1896-08-04,USC00272174,311.0,122.0,0.0,,,
1896-08-05,USC00272174,311.0,172.0,84.0,,,
1896-08-06,USC00272174,222.0,156.0,25.0,,,
1896-08-07,USC00272174,300.0,178.0,112.0,,,
1896-08-08,USC00272174,317.0,200.0,0.0,,,
1896-08-09,USC00272174,322.0,156.0,0.0,,,
1896-08-10,USC00272174,328.0,194.0,0.0,,,
1896-08-11,USC00272174,328.0,189.0,0.0,,,
1896-08-12,USC00272174,333.0,189.0,0.0,,,
1896-08-13,USC00272174,300.0,189.0,0.0,,,
1896-08-14,USC00272174,244.0,194.0,25.0,,,
1896-08-15,USC00272174,289.0,161.0,0.0,,,
1896-08-16,USC00272174,272.0,194.0,5.0,,,
1896-08-17,USC00272174,233.0,133.0,0.0,,,
1896-08-18,USC00272174,206.0,72.0,0.0,,,
1896-08-19,USC00272174,189.0,33.0,0.0,,,
1896-08-20,USC00272174,222.0,28.0,0.0,,,
1896-08-21,USC00272174,244.0,44.0,0.0,,,
1896-08-22,USC00272174,250.0,144.0,18.0,,,
1896-08-23,USC00272174,217.0,178.0,114.0,,,
1896-08-24,USC00272174,261.0,167.0,71.0,,,
1896-08-25,USC00272174,250.0,89.0,0.0,,,
1896-08-26,USC00272174,261.0,89.0,0.0,,,
1896-08-27,USC00272174,217.0,106.0,18.0,,,
1896-08-28,USC00272174,211.0,44.0,0.0,,,
1896-08-29,USC00272174,222.0,28.0,0.0,,,
1896-08-30,USC00272174,244.0,39.0,0.0,,,
1896-08-31,USC00272174,167.0,89.0,33.0,,,
1897-06-01,USC00272174,117.0,44.0,0.0,,,
1897-06-02,USC00272174,194.0,6.0,0.0,,,
1897-06-03,USC00272174,222.0,67.0,51.0,,,
1897-06-04,USC00272174,261.0,150.0,318.0,,,
1897-06-05,USC00272174,228.0,139.0,20.0,,,
1897-06-06,USC00272174,217.0,139.0,0.0,,,
1897-06-07,USC00272174,156.0,117.0,0.0,,,
1897-06-08,USC00272174,167.0,89.0,0.0,,,
1897-06-09,USC00272174,106.0,89.0,605.0,,,
1897-06-10,USC00272174,150.0,100.0,130.0,,,
1897-06-11,USC00272174,233.0,111.0,0.0,,,
1897-06-12,USC00272174,233.0,117.0,8.0,,,
1897-06-13,USC00272174,211.0,89.0,5.0,,,
1897-06-14,USC00272174,206.0,117.0,13.0,,,
1897-06-15,USC00272174,244.0,78.0,0.0,,,
1897-06-16,USC00272174,217.0,61.0,0.0,,,
1897-06-17,USC00272174,228.0,50.0,0.0,,,
1897-06-18,USC00272174,239.0,111.0,0.0,,,
1897-06-19,USC00272174,261.0,67.0,0.0,,,
1897-06-20,USC00272174,211.0,139.0,152.0,,,
1897-06-21,USC00272174,189.0,28.0,0.0,,,
1897-06-22,USC00272174,239.0,39.0,0.0,,,
1897-06-23,USC00272174,272.0,67.0,0.0,,,
1897-06-24,USC00272174,300.0,122.0,0.0,,,
1897-06-25,USC00272174,294.0,200.0,0.0,,,
1897-06-26,USC00272174,194.0,106.0,0.0,,,
1897-06-27,USC00272174,200.0,22.0,0.0,,,
1897-06-28,USC00272174,256.0,44.0,0.0,,,
1897-06-29,USC00272174,239.0,83.0,0.0,,,
1897-06-30,USC00272174,256.0,150.0,150.0,,,
1897-07-01,USC00272174,267.0,100.0,0.0,,,
1897-07-02,USC00272174,272.0,133.0,0.0,,,
1897-07-03,USC00272174,278.0,122.0,0.0,,,
1897-07-04,USC00272174,294.0,172.0,0.0,,,
1897-07-05,USC00272174,339.0,194.0,0.0,,,
1897-07-06,USC00272174,350.0,206.0,180.0,,,
1897-07-07,USC00272174,311.0,178.0,28.0,,,
1897-07-08,USC00272174,294.0,206.0,0.0,,,
1897-07-09,USC00272174,333.0,167.0,0.0,,,
1897-07-10,USC00272174,283.0,189.0,0.0,,,
1897-07-11,USC00272174,283.0,167.0,0.0,,,
1897-07-12,USC00272174,261.0,206.0,203.0,,,
1897-07-13,USC00272174,217.0,206.0,838.0,,,
1897-07-14,USC00272174,261.0,200.0,429.0,,,
1897-07-15,USC00272174,267.0,150.0,0.0,,,
1897-07-16,USC00272174,289.0,122.0,0.0,,,
1897-07-17,USC00272174,294.0,150.0,124.0,,,
1897-07-18,USC00272174,267.0,156.0,5.0,,,
1897-07-19,USC00272174,272.0,178.0,0.0,,,
1897-07-20,USC00272174,283.0,200.0,33.0,,,
1897-07-21,USC00272174,261.0,200.0,5.0,,,
1897-07-22,USC00272174,228.0,206.0,117.0,,,
1897-07-23,USC00272174,283.0,183.0,58.0,,,
1897-07-24,USC00272174,244.0,172.0,5.0,,,
1897-07-25,USC00272174,250.0,150.0,5.0,,,
1897-07-26,USC00272174,200.0,144.0,124.0,,,
1897-07-27,USC00272174,206.0,83.0,0.0,,,
1897-07-28,USC00272174,194.0,128.0,56.0,,,
1897-07-29,USC00272174,167.0,122.0,376.0,,,
1897-07-30,USC00272174,239.0,144.0,0.0,,,
1897-07-31,USC00272174,267.0,144.0,0.0,,,
1897-08-01,USC00272174,256.0,144.0,8.0,,,
1897-08-02,USC00272174,261.0,122.0,0.0,,,
1897-08-03,USC00272174,283.0,139.0,0.0,,,
1897-08-04,USC00272174,283.0,156.0,0.0,,,
1897-08-05,USC00272174,228.0,150.0,208.0,,,
1897-08-06,USC00272174,261.0,94.0,0.0,,,
1897-08-07,USC00272174,261.0,89.0,0.0,,,
1897-08-08,USC00272174,289.0,106.0,0.0,,,
1897-08-09,USC00272174,261.0,139.0,15.0,,,
1897-08-10,USC00272174,256.0,100.0,191.0,,,
1897-08-11,USC00272174,233.0,172.0,84.0,,,
1897-08-12,USC00272174,244.0,139.0,0.0,,,
1897-08-13,USC00272174,233.0,72.0,0.0,,,
1897-08-14,USC00272174,278.0,111.0,0.0,,,
1897-08-15,USC00272174,261.0,161.0,147.0,,,
1897-08-16,USC00272174,267.0,178.0,0.0,,,
1897-08-17,USC00272174,228.0,128.0,0.0,,,
1897-08-18,USC00272174,239.0,67.0,0.0,,,
1897-08-19,USC00272174,256.0,122.0,38.0,,,
1897-08-20,USC00272174,222.0,122.0,0.0,,,
1897-08-21,USC00272174,239.0,39.0,0.0,,,
1897-08-22,USC00272174,233.0,122.0,94.0,,,
1897-08-23,USC00272174,194.0,100.0,0.0,,,
1897-08-24,USC00272174,150.0,122.0,152.0,,,
1897-08-25,USC00272174,217.0,117.0,81.0,,,
1897-08-26,USC00272174,228.0,117.0,0.0,,,
1897-08-27,USC00272174,233.0,61.0,0.0,,,
1897-08-28,USC00272174,261.0,172.0,0.0,,,
1897-08-29,USC00272174,267.0,94.0,0.0,,,
1897-08-30,USC00272174,256.0,133.0,0.0,,,
1897-08-31,USC00272174,228.0,78.0,0.0,,,
1898-06-01,USC00272174,250.0,83.0,0.0,,,
1898-06-02,USC00272174,189.0,78.0,0.0,,,
1898-06-03,USC00272174,222.0,106.0,0.0,,,
1898-06-04,USC00272174,172.0,128.0,0.0,,,
1898-06-05,USC00272174,250.0,72.0,0.0,,,
1898-06-06,USC00272174,222.0,106.0,15.0,,,
1898-06-07,USC00272174,289.0,161.0,0.0,,,
1898-06-08,USC00272174,306.0,133.0,8.0,,,
1898-06-09,USC00272174,289.0,183.0,48.0,,,
1898-06-10,USC00272174,228.0,111.0,0.0,,,
1898-06-11,USC00272174,228.0,117.0,38.0,,,
1898-06-12,USC00272174,289.0,161.0,18.0,,,
1898-06-13,USC00272174,289.0,161.0,13.0,,,
1898-06-14,USC00272174,278.0,178.0,185.0,,,
1898-06-15,USC00272174,194.0,111.0,0.0,,,
1898-06-16,USC00272174,217.0,17.0,0.0,,,
1898-06-17,USC00272174,250.0,39.0,0.0,,,
1898-06-18,USC00272174,250.0,56.0,0.0,,,
1898-06-19,USC00272174,206.0,150.0,262.0,,,
1898-06-20,USC00272174,233.0,78.0,0.0,,,
1898-06-21,USC00272174,222.0,128.0,0.0,,,
1898-06-22,USC00272174,211.0,50.0,0.0,,,
1898-06-23,USC00272174,244.0,72.0,0.0,,,
1898-06-24,USC00272174,300.0,128.0,0.0,,,
1898-06-25,USC00272174,322.0,133.0,257.0,,,
1898-06-26,USC00272174,300.0,178.0,0.0,,,
1898-06-27,USC00272174,272.0,122.0,0.0,,,
1898-06-28,USC00272174,217.0,172.0,23.0,,,
1898-06-29,USC00272174,289.0,178.0,0.0,,,
1898-06-30,USC00272174,300.0,150.0,0.0,,,
1898-07-01,USC00272174,311.0,167.0,0.0,,,
1898-07-02,USC00272174,306.0,122.0,0.0,,,
1898-07-03,USC00272174,356.0,156.0,0.0,,,
1898-07-04,USC00272174,317.0,183.0,0.0,,,
1898-07-05,USC00272174,250.0,128.0,0.0,,,
1898-07-06,USC00272174,267.0,39.0,0.0,,,
1898-07-07,USC00272174,294.0,83.0,0.0,,,
1898-07-08,USC00272174,317.0,100.0,0.0,,,
1898-07-09,USC00272174,278.0,183.0,0.0,,,
1898-07-10,USC00272174,211.0,67.0,18.0,,,
1898-07-11,USC00272174,239.0,28.0,0.0,,,
1898-07-12,USC00272174,217.0,61.0,0.0,,,
1898-07-13,USC00272174,161.0,111.0,0.0,,,
1898-07-14,USC00272174,300.0,89.0,135.0,,,
1898-07-15,USC00272174,294.0,172.0,0.0,,,
1898-07-16,USC00272174,278.0,89.0,0.0,,,
1898-07-17,USC00272174,300.0,72.0,0.0,,,
1898-07-18,USC00272174,300.0,150.0,0.0,,,
1898-07-19,USC00272174,278.0,206.0,23.0,13.0,,
1898-07-20,USC00272174,317.0,217.0,0.0,10.0,,
1898-07-21,USC00272174,322.0,200.0,33.0,,,
1898-07-22,USC00272174,283.0,183.0,0.0,,,
1898-07-23,USC00272174,283.0,117.0,0.0,3.0,,
1898-07-24,USC00272174,300.0,139.0,23.0,,,
1898-07-25,USC00272174,267.0,178.0,0.0,,,
1898-07-26,USC00272174,256.0,200.0,76.0,,,
1898-07-27,USC00272174,300.0,194.0,0.0,,,
1898-07-28,USC00272174,250.0,194.0,10.0,,,
1898-07-29,USC00272174,322.0,206.0,0.0,,,
1898-07-30,USC00272174,339.0,194.0,0.0,,,
1898-07-31,USC00272174,294.0,211.0,0.0,,,
1898-08-01,USC00272174,217.0,189.0,13.0,,,
1898-08-02,USC00272174,311.0,189.0,0.0,,,
1898-08-03,USC00272174,311.0,122.0,0.0,,,
1898-08-04,USC00272174,322.0,211.0,137.0,,,
1898-08-05,USC00272174,267.0,178.0,224.0,,,
1898-08-06,USC00272174,289.0,100.0,0.0,,,
1898-08-07,USC00272174,300.0,111.0,0.0,,,
1898-08-08,USC00272174,300.0,200.0,23.0,,,
1898-08-09,USC00272174,278.0,189.0,25.0,,,
1898-08-10,USC00272174,189.0,161.0,51.0,,,
1898-08-11,USC00272174,217.0,161.0,33.0,,,
1898-08-12,USC00272174,244.0,144.0,3.0,,,
1898-08-13,USC00272174,256.0,178.0,20.0,,,
1898-08-14,USC00272174,267.0,72.0,0.0,,,
1898-08-15,USC00272174,278.0,133.0,0.0,,,
1898-08-16,USC00272174,294.0,122.0,64.0,,,
1898-08-17,USC00272174,294.0,161.0,0.0,,,
1898-08-18,USC00272174,278.0,156.0,0.0,,,
1898-08-19,USC00272174,211.0,167.0,203.0,,,
1898-08-20,USC00272174,261.0,89.0,0.0,,,
1898-08-21,USC00272174,294.0,83.0,0.0,,,
1898-08-22,USC00272174,300.0,133.0,0.0,,,
1898-08-23,USC00272174,294.0,167.0,145.0,,,
1898-08-24,USC00272174,322.0,183.0,147.0,,,
1898-08-25,USC00272174,283.0,183.0,150.0,,,
1898-08-26,USC00272174,239.0,83.0,0.0,,,
1898-08-27,USC00272174,217.0,61.0,0.0,,,
1898-08-28,USC00272174,228.0,39.0,0.0,,,
1898-08-29,USC00272174,217.0,78.0,0.0,,,
1898-08-30,USC00272174,283.0,156.0,0.0,,,
1898-08-31,USC00272174,311.0,122.0,0.0,,,
1899-06-01,USC00272174,317.0,100.0,0.0,,,
1899-06-02,USC00272174,306.0,156.0,0.0,,,
1899-06-03,USC00272174,267.0,156.0,0.0,,,
1899-06-04,USC00272174,261.0,67.0,0.0,,,
1899-06-05,USC00272174,339.0,133.0,0.0,,,
1899-06-06,USC00272174,333.0,189.0,0.0,,,
1899-06-07,USC00272174,328.0,156.0,76.0,,,
1899-06-08,USC00272174,311.0,133.0,30.0,,,
1899-06-09,USC00272174,250.0,78.0,0.0,,,
1899-06-10,USC00272174,239.0,94.0,0.0,,,
1899-06-11,USC00272174,256.0,28.0,0.0,,,
1899-06-12,USC00272174,261.0,50.0,0.0,,,
1899-06-13,USC00272174,317.0,139.0,0.0,,,
1899-06-14,USC00272174,339.0,161.0,0.0,,,
1899-06-15,USC00272174,256.0,167.0,208.0,,,
1899-06-16,USC00272174,211.0,128.0,0.0,,,
1899-06-17,USC00272174,256.0,94.0,0.0,,,
1899-06-18,USC00272174,272.0,61.0,0.0,,,
1899-06-19,USC00272174,278.0,78.0,0.0,,,
1899-06-20,USC00272174,311.0,72.0,137.0,,,
1899-06-21,USC00272174,228.0,94.0,0.0,,,
1899-06-22,USC00272174,239.0,89.0,0.0,,,
1899-06-23,USC00272174,256.0,100.0,0.0,,,
1899-06-24,USC00272174,317.0,94.0,0.0,,,
1899-06-25,USC00272174,233.0,178.0,41.0,,,
1899-06-26,USC00272174,267.0,128.0,0.0,,,
1899-06-27,USC00272174,267.0,50.0,0.0,,,
1899-06-28,USC00272174,156.0,78.0,124.0,,,
1899-06-29,USC00272174,239.0,117.0,94.0,,,
1899-06-30,USC00272174,239.0,28.0,0.0,,,
1899-07-01,USC00272174,272.0,28.0,0.0,,,
1899-07-02,USC00272174,300.0,100.0,0.0,,,
1899-07-03,USC00272174,339.0,156.0,0.0,,,
1899-07-04,USC00272174,339.0,161.0,0.0,,,
1899-07-05,USC00272174,317.0,150.0,0.0,,,
1899-07-06,USC00272174,333.0,217.0,0.0,,,
1899-07-07,USC00272174,278.0,178.0,79.0,,,
1899-07-08,USC00272174,211.0,133.0,305.0,,,
1899-07-09,USC00272174,256.0,156.0,102.0,,,
1899-07-10,USC00272174,283.0,150.0,0.0,,,
1899-07-11,USC00272174,300.0,100.0,0.0,,,
1899-07-12,USC00272174,283.0,150.0,5.0,,,
1899-07-13,USC00272174,267.0,106.0,0.0,,,
1899-07-14,USC00272174,283.0,89.0,0.0,,,
1899-07-15,USC00272174,306.0,100.0,0.0,,,
1899-07-16,USC00272174,194.0,133.0,102.0,,,
1899-07-17,USC00272174,289.0,189.0,30.0,,,
1899-07-18,USC00272174,267.0,156.0,0.0,,,
1899-07-19,USC00272174,233.0,133.0,0.0,,,
1899-07-20,USC00272174,228.0,44.0,0.0,,,
1899-07-21,USC00272174,317.0,161.0,0.0,,,
1899-07-22,USC00272174,283.0,189.0,0.0,,,
1899-07-23,USC00272174,200.0,133.0,0.0,,,
1899-07-24,USC00272174,250.0,133.0,0.0,,,
1899-07-25,USC00272174,183.0,72.0,64.0,,,
1899-07-26,USC00272174,306.0,172.0,508.0,,,
1899-07-27,USC00272174,322.0,133.0,0.0,,,
1899-07-28,USC00272174,283.0,111.0,0.0,,,
1899-07-29,USC00272174,256.0,89.0,0.0,,,
1899-07-30,USC00272174,239.0,183.0,147.0,,,
1899-07-31,USC00272174,267.0,61.0,0.0,,,
1899-08-01,USC00272174,272.0,94.0,0.0,,,
1899-08-02,USC00272174,272.0,100.0,0.0,,,
1899-08-03,USC00272174,267.0,150.0,0.0,,,
1899-08-04,USC00272174,278.0,139.0,0.0,,,
1899-08-05,USC00272174,306.0,206.0,94.0,,,
1899-08-06,USC00272174,289.0,139.0,0.0,,,
